corpus;company
 Compre una cama con un colchón, las cuales se dividieron en dos envíos. Hice la compra el 24 de Abril y me dieron fecha de entrega para el 30. Sólo llego el colchón en la fecha indicada pero la cama nunca llegó. Fijaron nueva fecha para el 08 de Mayo y tampoco, decidí cancelar la compra y que me devolvieran el dinero. Llevan semanas tramitando que llamaran y mandaran la nota de crédito y ya facturaron la. Primera cuota.;Falabella
" Un desastre Falabella post venta. De seguro le debe estar pasando a alguien más.Compré un colchón para el día de la madre y aún no me llega.Uno puede entender un atraso por la contingencia, pero estos incompetentes desaparecieron de la faz de la tierra, se esconden asquerosamente y no me responden hace días.Para colmo, yo estúpidamente confié en la marca y para el día que se habían comprometido a traerme el nuevo colchón, también gestioné el retiro del antigua; por lo que me encuentro hace días durmiendo en el suelo con mi señora y mi guagua de 7 meses. gracias FALABELLA!!!!Tengo -por supuesto- numero de reclamo y todo el procedimiento normal. Agoté todos los procesos para acceder a ellos y no aparecen para dar la cara por ningún lado.Primera vez y última porque romper la confianza de esta manera no tiene vuelta atrás.";Falabella
 En el mes de noviembre del año pasado, compré una plancha, el 28 de febrero del presente año, dejó de funcionar, la llevé a falabella, delServicio técnico, me informaron que en 15 días habrá reposición del producto antes mencionado, hoy a 25 días del mes de Mayo, no he podido lograr comunicarme con la empresa, solicito solución a la brevedad.;Falabella
 En abril hice una compra por Internet donde compre 2 productos una impresora y un calefont con retiro en el totus del bosque cuando fue la fecha indicada, me acerque a retirar el producto y me informan que los productos no se encontraban es mas el personal a cargo en el totus primero me dijeron que la compra no existía , luego de mostrarles la boleta verificaron y los encontraron en sistema pero no estaban físicamente. Al dia siguiente mi hija sufrió un gravisimo accidente el cual la tuvo 1 mes hospitalizada, durante ese tiempo nadie se comunico conmigo, no me enviaron correo ni menos me llamaron por teléfono, a ella le dieron el alta el 11 de mayo y el 12 me acerque nuevamente a buscar mis productos, me comunican en ese momento que mis prucductos fueron cancelados y que se comunicaran conmigo para el rembolso, cosa que aun no ha pasado he ido al totus en 2 ocaciones y nadie responde, he llamado a falabella reiteradas veces ,nadie responde!!! he mandados correos, les he hablado por redes sociales y NADA!! esto es una burla me siento totalmente estafada nisiquiera me han llamado y MI DINERO aun no ME LO DEVUELVEN .Hoy me presente en el homcenter y me dijieron que no pueden hacer nada vieron mi pedido en linea y estaba cancelado nadie me ayuda.;Falabella
 El día 08/05/2020 realicé una compra en la tienda Falabella.cl la cual debía ser entregada entre el día 14/05 y 18/05, pasada la fecha límite de entrega procedí a comunicar mi situación mediante un nuevo apartado del que dispone su página para estos casos, pero a la fecha no he tenido respuesta alguna.;Falabella
 Yo compré un soap con ustedes en abril del 2020,me llegó el correo de vuelta con un pdf. Lo guardé e imprimí. Hoy en un control policial me doy cuenta que el documento venía con fecha de vencimiento en marzo del 2020. Por lo cual me quitaron el vehículo por estar el soap vencido.quiero saber quien responde por la multa,grúa y aparcadero.hasta que yo pueda sacarlo de ahí. Agradeceré pronta respuesta.;Falabella
 Sres de falabella llevo más de 1 mes esperando que se me envié Ami domicilio dos compras realizadas por internet en su página de compras y las cuales aun no llegan me he comunicado con su call Center y no tengo respuesta alguna necesito saber que pasa con mis compras por favor sres;Falabella
 El 20 .de mayo de 2020 compré un notebook por motivos laborales con fecha de entrega en domicilio para el sábado 23 de mayo de 2020. Me cobraron una tarifa superior por el despacho ese día. Hasta el día de hoy no he recibido el producto lo que me ha ocasionado un daño laboral irreparable. Lo peor es el servicio de atención al cliente que es un chiste, se ríen de uno como cliente haciéndolo hablar con una máquina que no entrega ninguna información útil, que lo único que hace es mandarte de vuelta al sitio web de Falabella. El chat de la página es otro chiste ya que nos hacen interactuar con otra máquina a la que ridículamente llaman Amanda. que no contesta lo que le preguntan.;Falabella
 Buenas tardes mi reclamo es por el mal servicio que otorgan los ejecutivos de falabella,llevo 5 días hablando con más de 10 personas distintas y ninguno me da una solución incluso me han dejado hablando sola en el número WhatsApp que tienen..he llamado desde el 21 de mayo y nadie contesta.;Falabella
 Buenas tardes: no sé por cual medio poder reclamar, el 02 de abril compré una lavadora, la cual la pedí sin cuotas por lo tanto, la cancelé en su totalidad a fines de abril, en seguimiento figura como entregada el 12 de mayo. He llamado a todos los números que he encontrado y nadie contesta, me siento estafada.;Falabella
 Buenas tarde soy Beatriz rosales figueroa estoy muy molesta por ostigamiendo de mi dueuda el cual so este mes me atrasado por motivos de lo que estamos pasando encontrandome en cuarentena me yaman asta 3 veces al dia poco mas hobligandome a que baya a pagar que cerraran la cuenta que no tendre aumento etc incluso que poda un permiso conducto para hir a cancelar o que le deposite a algun vecino para que me page la cuenta por internet nunca me atraso solo este mes yo se que es una responsabilidad mia pero estoy pasando por un mal momento;Falabella
 llevo mas de 2 meses esperando respuesta de seguros falabella y nada ..por un fraude con mi tarjeta cuenta corriente.no me llaman de ningun lado para darme ninguna informacion y si yo llamo .me dicen que no llame mas ..que e llamado muchas veces;Falabella
 El día 22/02/2020 realice la compra de un comedor mas armado por la pagina web de Falabella (adjunto boleta electrónica), quienes se tardaron mas de 1 mes para realizar la entrega de mi producto por lo que decidí exigir la devolución de mi dinero, sin embargo no lo han hecho aun a pesar de llamar en múltiples oportunidades realizando reclamos por esta vía.Reclamo del día 8/04/2020Tu solicitud por el motivo Nota de Crédito con referencia a la orden de compra N°5370030077, ya está siendo atendida por nuestro equipo de Servicio al Cliente de Falabella y puedes identificarla con el número 1-82058768068.sin embargo al pasar el tiempo y sin recibir la devolución de mi dinero realizo un nuevo reclamo el día 13/05/2020.Tu solicitud por el motivo Devolución de dinero con referencia a la orden de compra N°5370030077, ya está siendo atendida por nuestro equipo de Servicio al Cliente de Falabella y puedes identificarla con el número 1-83232760843.Ya estamos a 25 de mayo de 2020, la compra la realice en febrero y nada que recibo mi dinero, agradezco en lo que me puedan ayudar.;Falabella
 Hola hice una compra el 25 de abril ...pagando despacho a domicilio ...en cual a fecha no a llegado...mandado correo para pedir explicación por mi compra cero respuests numero de boleta 5398381120...lo cual ya fue cobrada la compra ..si no hay respuesta a mi pedido me veré en la obligación de hacer el reclamo a sernac por irresponsable de falabella;Falabella
 El día 12 de abril, realicé una compra en la APP de Falabella ya que publicitaban envío gratis por compras sobre 29.990. Descargué la app específicamente para hacer la compra. Después de muchos intentos, me aparecía siempre el cobro del envío. Compré de todas formas. Por twitter me dijeron que en 72 horas se abonaba el costo del envío al medio de pago utilizado. falso. Por twiter dejaron de contestar mis reclamos. Ha pasado un mes y medio y hoy, 25 de mayo, me responden que mi compra fue efectuada a través de la página web y no la app. Eso es completamente falso!!! no compro más en Falabella, hacen publicidad en gañosa. Saludos,;Falabella
 El día 06 de Mayo realicé una compra por LINIO (y está más que claro que los dueños son Falabella), y el tema es que ya estamos a 25 de Mayo y no tengo idea donde está mi pedido, que debió llegar el 18 de Mayo. No puedo rastrearlo, ya se hizo la facturación de algo que compré y que voy a pagar sin tenerlo. Además:- no responden por ningún canal: twitter, instagram, correo electrónico para que me den información al respecto.- Mediante LINIO tienen números telefónicos, los cuales en todas las opciones sólo es una grabadora. No tengo ninguna opción de hablar con operadores para que me digan DONDE ESTÁ MI PEDIDO.Si no me llega mi pedido esta semana, quiero el reembolso de todo. Jamás vuelvo a comprar acá. Entiendo lo de la pandemia del covid, pero ni los pedidos que hacía por aliexpress se demoraban tanto y esos venían de CHINA.¿ME PODRÁN RESPONDER SI LES RECLAMO POR ACÁ?gracias POR NADA.;Falabella
" Dejo un reclamo a la empresa Falabella por la no entrega de un producto comprado del día 3 de abril del 2020, cuya fecha de entrega seria efectiva el día 5 de mayo del presente año. Dicho producto fue cancelado vía débito online, presentaba stock en tienda y la confirmación de orden se hizo efectiva el mismo día de la compra, pero llegada la fecha solo se informa de un correo mencionando que producto de la contingencia del covid-19 la entrega del producto se vería retrasada (sin entregar mayor detalles).Para mi sorpresa, el producto ahora no cuenta con stock, y a la fecha (25 de mayo del 2020) no me ha llegado información alguna sobre el producto (ya sea de su existencia, despacho, stock, etc).Hace días que estoy intentando entrar en contacto con servicio al cliente de falabella mediante llamada telefónica, a lo cual siempre se corta la llamada o marca como numero no disponible.no es la primera vez que dicha empresa, mediante ventas online, me entrega información errónea sobre el stock de los productos, pagando finalmente por un producto que ellos ""no tienen"".";Falabella
 EstimadosJunto con saludar,solicito información de mi orden la número 5397992891 por la compra de un Ukelele marca KALA, debiendo haber llegado el 09 de mayo y a la fecha según la página indica que aún están gestionando mi despacho.Favor necesito información a cerca de mi compra!!!;Falabella
 Buenos dias:El pasado 4 de mayo de 2020, hemos comprado en Falabella un Sofa. Pagamos envio para quenos llegara lo antes posibles y nos agendaron el envio para el dia 8 de mayo. Actualmente no tenemos sofa y tenemos a nuestras niñas sentadas en el suelo para ver las teleclase y demas programacion infantil. Hemos reclamado por los C. de Falabella pero no responden a los reclamos, ni al telefono ni a los comentarios hechos en su pagina de facebook.Solicitamos ayuda, nos sentimos ********s y engañados. Desde el dia 7 se desconto el dinero de nuestra tarjeta de credito pero ni respuestas ni productos. El servicio online esta siendo bien malo e ineficiente, pienso que si la situacion del COVID les afecta pues no deben comprometerse a periodos de tiempo de entrega coertos pues uno se planifica, es nustro dinero y tiempo y estan jugando con el.A espera de una respuesta.SaludosGretel Garcia;Falabella
